taxonID	scientificName	parentNameUsageID	kingdom	phylum	class	order	family	genus	taxonRank	furtherInformationURL	taxonomicStatus	taxonRemarks	namePublishedIn	referenceID	acceptedNameUsageID	rights	rightsHolder	datasetName
urn:lsid:marinespecies.org:taxname:173	"Doridoidea Rafinesque, 1815"	urn:lsid:marinespecies.org:taxname:246038	Animalia	Mollusca	Gastropoda	Nudibranchia			superfamily	http://www.marinespecies.org/aphia.php?p=taxdetails&id=173	accepted			WoRMS:citation:173	urn:lsid:marinespecies.org:taxname:173			
urn:lsid:marinespecies.org:taxname:174	"Goniodorididae H. Adams & A. Adams, 1854"	urn:lsid:marinespecies.org:taxname:246152	Animalia	Mollusca	Gastropoda	Nudibranchia	Goniodorididae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=174	accepted			WoRMS:citation:174	urn:lsid:marinespecies.org:taxname:174			
urn:lsid:marinespecies.org:taxname:175	"Onchidorididae Gray, 1827"	urn:lsid:marinespecies.org:taxname:246152	Animalia	Mollusca	Gastropoda	Nudibranchia	Onchidorididae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=175	accepted			WoRMS:citation:175	urn:lsid:marinespecies.org:taxname:175			
urn:lsid:marinespecies.org:taxname:177	"Polyceridae Alder & Hancock, 1845"	urn:lsid:marinespecies.org:taxname:412569	Animalia	Mollusca	Gastropoda	Nudibranchia	Polyceridae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=177	accepted			WoRMS:citation:177	urn:lsid:marinespecies.org:taxname:177			
urn:lsid:marinespecies.org:taxname:180	"Archidorididae Bergh, 1891"	urn:lsid:marinespecies.org:taxname:173	Animalia	Mollusca	Gastropoda	Nudibranchia	Archidorididae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=180	synonym			WoRMS:citation:180	urn:lsid:marinespecies.org:taxname:9904			
urn:lsid:marinespecies.org:taxname:181	"Kentrodorididae Bergh, 1891"	urn:lsid:marinespecies.org:taxname:173	Animalia	Mollusca	Gastropoda	Nudibranchia	Kentrodorididae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=181	synonym			WoRMS:citation:181	urn:lsid:marinespecies.org:taxname:1761			
urn:lsid:marinespecies.org:taxname:182	"Dendronotoidea Allman, 1845"	urn:lsid:marinespecies.org:taxname:382236	Animalia	Mollusca	Gastropoda	Nudibranchia			superfamily	http://www.marinespecies.org/aphia.php?p=taxdetails&id=182	synonym			WoRMS:citation:182	urn:lsid:marinespecies.org:taxname:412595			
urn:lsid:marinespecies.org:taxname:183	"Tritoniidae Lamarck, 1809"	urn:lsid:marinespecies.org:taxname:412595	Animalia	Mollusca	Gastropoda	Nudibranchia	Tritoniidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=183	accepted			WoRMS:citation:183	urn:lsid:marinespecies.org:taxname:183			
urn:lsid:marinespecies.org:taxname:184	"Lomanotidae Bergh, 1890"	urn:lsid:marinespecies.org:taxname:412595	Animalia	Mollusca	Gastropoda	Nudibranchia	Lomanotidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=184	accepted			WoRMS:citation:184	urn:lsid:marinespecies.org:taxname:184			
urn:lsid:marinespecies.org:taxname:186	"Dendronotidae Allman, 1845"	urn:lsid:marinespecies.org:taxname:412595	Animalia	Mollusca	Gastropoda	Nudibranchia	Dendronotidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=186	accepted			WoRMS:citation:186	urn:lsid:marinespecies.org:taxname:186			
urn:lsid:marinespecies.org:taxname:187	"Dotidae Gray, 1853"	urn:lsid:marinespecies.org:taxname:224334	Animalia	Mollusca	Gastropoda	Nudibranchia	Dotidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=187	accepted			WoRMS:citation:187	urn:lsid:marinespecies.org:taxname:187			
urn:lsid:marinespecies.org:taxname:189	"Aeolidioidea Gray, 1827"	urn:lsid:marinespecies.org:taxname:382237	Animalia	Mollusca	Gastropoda	Nudibranchia			superfamily	http://www.marinespecies.org/aphia.php?p=taxdetails&id=189	accepted			WoRMS:citation:189	urn:lsid:marinespecies.org:taxname:189			
urn:lsid:marinespecies.org:taxname:190	"Flabellinidae Bergh, 1889"	urn:lsid:marinespecies.org:taxname:412599	Animalia	Mollusca	Gastropoda	Nudibranchia	Flabellinidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=190	accepted			WoRMS:citation:190	urn:lsid:marinespecies.org:taxname:190			
urn:lsid:marinespecies.org:taxname:191	"Facelinidae Bergh, 1889"	urn:lsid:marinespecies.org:taxname:189	Animalia	Mollusca	Gastropoda	Nudibranchia	Facelinidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=191	accepted			WoRMS:citation:191	urn:lsid:marinespecies.org:taxname:191			
urn:lsid:marinespecies.org:taxname:192	"Aeolidiidae Gray, 1827"	urn:lsid:marinespecies.org:taxname:189	Animalia	Mollusca	Gastropoda	Nudibranchia	Aeolidiidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=192	accepted			WoRMS:citation:192	urn:lsid:marinespecies.org:taxname:192			
urn:lsid:marinespecies.org:taxname:193	"Eubranchidae Odhner, 1934"	urn:lsid:marinespecies.org:taxname:412646	Animalia	Mollusca	Gastropoda	Nudibranchia	Eubranchidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=193	accepted			WoRMS:citation:193	urn:lsid:marinespecies.org:taxname:193			
urn:lsid:marinespecies.org:taxname:194	"Tergipedidae Bergh, 1889"	urn:lsid:marinespecies.org:taxname:412646	Animalia	Mollusca	Gastropoda	Nudibranchia	Tergipedidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=194	accepted			WoRMS:citation:194	urn:lsid:marinespecies.org:taxname:194			
urn:lsid:marinespecies.org:taxname:197	Basommatophora	urn:lsid:marinespecies.org:taxname:103	Animalia	Mollusca	Gastropoda	Basommatophora			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=197	synonym			WoRMS:citation:197	urn:lsid:marinespecies.org:taxname:382243			
urn:lsid:marinespecies.org:taxname:198	"Ellobiidae L. Pfeiffer, 1854 (1822)"	urn:lsid:marinespecies.org:taxname:382241	Animalia	Mollusca	Gastropoda	[unassigned] Pulmonata	Ellobiidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=198	accepted			WoRMS:citation:198	urn:lsid:marinespecies.org:taxname:198			
urn:lsid:marinespecies.org:taxname:200	"Dentaliida Starobogatov, 1974"	urn:lsid:marinespecies.org:taxname:104	Animalia	Mollusca	Scaphopoda	Dentaliida			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=200	accepted			WoRMS:citation:200	urn:lsid:marinespecies.org:taxname:200			
urn:lsid:marinespecies.org:taxname:202	"Dentaliidae Children, 1834"	urn:lsid:marinespecies.org:taxname:200	Animalia	Mollusca	Scaphopoda	Dentaliida	Dentaliidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=202	accepted			WoRMS:citation:202	urn:lsid:marinespecies.org:taxname:202			
urn:lsid:marinespecies.org:taxname:203	"Nuculanoida Carter, D. C. Campbell & M. R. Campbell, 2000"	urn:lsid:marinespecies.org:taxname:106	Animalia	Mollusca	Bivalvia	Nuculanoida			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=203	accepted		"Carter, J. G.; Campbell, D. C.; Campbell, M. R. (2000). Cladistic  perspectives on early bivalve evolution. <em>In E. M. Harper, J. D. Taylor, & J. A. Crame, eds., The Evolutionary Biology of the Bivalvia. The Geological Society of London, Special Publication.</em> 177:47‰ÛÒ79."	WoRMS:citation:203	urn:lsid:marinespecies.org:taxname:203			
urn:lsid:marinespecies.org:taxname:204	"Nuculidae Gray, 1824"	urn:lsid:marinespecies.org:taxname:14656	Animalia	Mollusca	Bivalvia	Nuculida	Nuculidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=204	accepted			WoRMS:citation:204	urn:lsid:marinespecies.org:taxname:204			
urn:lsid:marinespecies.org:taxname:205	"Nuculanidae H. Adams & A. Adams, 1858 (1854)"	urn:lsid:marinespecies.org:taxname:14657	Animalia	Mollusca	Bivalvia	Nuculanoida	Nuculanidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=205	accepted			WoRMS:citation:205	urn:lsid:marinespecies.org:taxname:205			
urn:lsid:marinespecies.org:taxname:206	"Pteriomorphia Beurlen, 1944"	urn:lsid:marinespecies.org:taxname:105	Animalia	Mollusca	Bivalvia				subclass	http://www.marinespecies.org/aphia.php?p=taxdetails&id=206	accepted			WoRMS:citation:206	urn:lsid:marinespecies.org:taxname:206			
urn:lsid:marinespecies.org:taxname:207	"Arcoida Stoliczka, 1871"	urn:lsid:marinespecies.org:taxname:206	Animalia	Mollusca	Bivalvia	Arcoida			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=207	accepted			WoRMS:citation:207	urn:lsid:marinespecies.org:taxname:207			
urn:lsid:marinespecies.org:taxname:208	"Arcidae Lamarck, 1809"	urn:lsid:marinespecies.org:taxname:489054	Animalia	Mollusca	Bivalvia	Arcoida	Arcidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=208	accepted			WoRMS:citation:208	urn:lsid:marinespecies.org:taxname:208			
urn:lsid:marinespecies.org:taxname:209	"Glycymerididae Dall, 1908 (1847)"	urn:lsid:marinespecies.org:taxname:489054	Animalia	Mollusca	Bivalvia	Arcoida	Glycymerididae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=209	accepted			WoRMS:citation:209	urn:lsid:marinespecies.org:taxname:209			
urn:lsid:marinespecies.org:taxname:210	"Mytiloida FÌ©russac, 1822"	urn:lsid:marinespecies.org:taxname:206	Animalia	Mollusca	Bivalvia	Mytiloida			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=210	accepted			WoRMS:citation:210	urn:lsid:marinespecies.org:taxname:210			
urn:lsid:marinespecies.org:taxname:211	"Mytilidae Rafinesque, 1815"	urn:lsid:marinespecies.org:taxname:491766	Animalia	Mollusca	Bivalvia	Mytiloida	Mytilidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=211	accepted			WoRMS:citation:211	urn:lsid:marinespecies.org:taxname:211			
urn:lsid:marinespecies.org:taxname:212	"Pterioida Newell, 1965"	urn:lsid:marinespecies.org:taxname:206	Animalia	Mollusca	Bivalvia	Pterioida			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=212	accepted		"Newell, N. D. (1965). Classification of the Bivalvia. <em>American Museum Novitates.</em> 2206: 1-25."	WoRMS:citation:212	urn:lsid:marinespecies.org:taxname:212			
urn:lsid:marinespecies.org:taxname:213	"Pectinidae Rafinesque, 1815"	urn:lsid:marinespecies.org:taxname:151320	Animalia	Mollusca	Bivalvia	Pectinoida	Pectinidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=213	accepted			WoRMS:citation:213	urn:lsid:marinespecies.org:taxname:213			
urn:lsid:marinespecies.org:taxname:214	"Anomiidae Rafinesque, 1815"	urn:lsid:marinespecies.org:taxname:153024	Animalia	Mollusca	Bivalvia	Pectinoida	Anomiidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=214	accepted			WoRMS:citation:214	urn:lsid:marinespecies.org:taxname:214			
urn:lsid:marinespecies.org:taxname:215	"Ostreidae Rafinesque, 1815"	urn:lsid:marinespecies.org:taxname:151323	Animalia	Mollusca	Bivalvia	Ostreoida	Ostreidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=215	accepted			WoRMS:citation:215	urn:lsid:marinespecies.org:taxname:215			
urn:lsid:marinespecies.org:taxname:216	"Heterodonta Neumayr, 1884"	urn:lsid:marinespecies.org:taxname:105	Animalia	Mollusca	Bivalvia				subclass	http://www.marinespecies.org/aphia.php?p=taxdetails&id=216	accepted			WoRMS:citation:216	urn:lsid:marinespecies.org:taxname:216			
urn:lsid:marinespecies.org:taxname:217	"Veneroida Gray, 1854"	urn:lsid:marinespecies.org:taxname:382296	Animalia	Mollusca	Bivalvia	Veneroida			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=217	accepted			WoRMS:citation:217	urn:lsid:marinespecies.org:taxname:217			
urn:lsid:marinespecies.org:taxname:218	"Lucinidae J. Fleming, 1828"	urn:lsid:marinespecies.org:taxname:14627	Animalia	Mollusca	Bivalvia	Lucinoida	Lucinidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=218	accepted			WoRMS:citation:218	urn:lsid:marinespecies.org:taxname:218			
urn:lsid:marinespecies.org:taxname:219	"Thyasiridae Dall, 1900 (1895)"	urn:lsid:marinespecies.org:taxname:382298	Animalia	Mollusca	Bivalvia	Lucinoida	Thyasiridae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=219	accepted			WoRMS:citation:219	urn:lsid:marinespecies.org:taxname:219			
urn:lsid:marinespecies.org:taxname:220	"Ungulinidae Gray, 1854"	urn:lsid:marinespecies.org:taxname:382299	Animalia	Mollusca	Bivalvia	Veneroida	Ungulinidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=220	accepted			WoRMS:citation:220	urn:lsid:marinespecies.org:taxname:220			
urn:lsid:marinespecies.org:taxname:222	"Lasaeidae Gray, 1842"	urn:lsid:marinespecies.org:taxname:14629	Animalia	Mollusca	Bivalvia	Veneroida	Lasaeidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=222	accepted			WoRMS:citation:222	urn:lsid:marinespecies.org:taxname:222			
urn:lsid:marinespecies.org:taxname:223	"Leptonidae Gray, 1847"	urn:lsid:marinespecies.org:taxname:14629	Animalia	Mollusca	Bivalvia	Veneroida	Leptonidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=223	synonym			WoRMS:citation:223	urn:lsid:marinespecies.org:taxname:222			
urn:lsid:marinespecies.org:taxname:224	"Kelliidae Forbes & Hanley, 1848"	urn:lsid:marinespecies.org:taxname:14629	Animalia	Mollusca	Bivalvia	Veneroida	Kelliidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=224	accepted			WoRMS:citation:224	urn:lsid:marinespecies.org:taxname:224			
urn:lsid:marinespecies.org:taxname:225	"Montacutidae W. Clark, 1855"	urn:lsid:marinespecies.org:taxname:14629	Animalia	Mollusca	Bivalvia	Veneroida	Montacutidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=225	accepted			WoRMS:citation:225	urn:lsid:marinespecies.org:taxname:225			
urn:lsid:marinespecies.org:taxname:226	"Galeommatidae Gray, 1840"	urn:lsid:marinespecies.org:taxname:14629	Animalia	Mollusca	Bivalvia	Veneroida	Galeommatidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=226	accepted			WoRMS:citation:226	urn:lsid:marinespecies.org:taxname:226			
urn:lsid:marinespecies.org:taxname:228	"Astartidae d'Orbigny, 1844 (1840)"	urn:lsid:marinespecies.org:taxname:23014	Animalia	Mollusca	Bivalvia	Carditoida	Astartidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=228	accepted			WoRMS:citation:228	urn:lsid:marinespecies.org:taxname:228			
urn:lsid:marinespecies.org:taxname:229	"Cardiidae Lamarck, 1809"	urn:lsid:marinespecies.org:taxname:14633	Animalia	Mollusca	Bivalvia	Veneroida	Cardiidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=229	accepted			WoRMS:citation:229	urn:lsid:marinespecies.org:taxname:229			
urn:lsid:marinespecies.org:taxname:230	"Mactridae Lamarck, 1809"	urn:lsid:marinespecies.org:taxname:14634	Animalia	Mollusca	Bivalvia	Veneroida	Mactridae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=230	accepted			WoRMS:citation:230	urn:lsid:marinespecies.org:taxname:230			
urn:lsid:marinespecies.org:taxname:232	"Mesodesmatidae Gray, 1840"	urn:lsid:marinespecies.org:taxname:14634	Animalia	Mollusca	Bivalvia	Veneroida	Mesodesmatidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=232	accepted			WoRMS:citation:232	urn:lsid:marinespecies.org:taxname:232			
urn:lsid:marinespecies.org:taxname:233	"Solenidae Lamarck, 1809"	urn:lsid:marinespecies.org:taxname:14635	Animalia	Mollusca	Bivalvia	[unassigned] Euheterodonta	Solenidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=233	accepted			WoRMS:citation:233	urn:lsid:marinespecies.org:taxname:233			
urn:lsid:marinespecies.org:taxname:235	"Tellinidae Blainville, 1814"	urn:lsid:marinespecies.org:taxname:14636	Animalia	Mollusca	Bivalvia	Veneroida	Tellinidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=235	accepted			WoRMS:citation:235	urn:lsid:marinespecies.org:taxname:235			
urn:lsid:marinespecies.org:taxname:236	"Donacidae Fleming, 1828"	urn:lsid:marinespecies.org:taxname:14636	Animalia	Mollusca	Bivalvia	Veneroida	Donacidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=236	accepted			WoRMS:citation:236	urn:lsid:marinespecies.org:taxname:236			
urn:lsid:marinespecies.org:taxname:237	"Psammobiidae Fleming, 1828"	urn:lsid:marinespecies.org:taxname:14636	Animalia	Mollusca	Bivalvia	Veneroida	Psammobiidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=237	accepted			WoRMS:citation:237	urn:lsid:marinespecies.org:taxname:237			
urn:lsid:marinespecies.org:taxname:241	"Arcticidae Newton, 1891 (1844)"	urn:lsid:marinespecies.org:taxname:14628	Animalia	Mollusca	Bivalvia	Veneroida	Arcticidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=241	accepted			WoRMS:citation:241	urn:lsid:marinespecies.org:taxname:241			
urn:lsid:marinespecies.org:taxname:243	"Veneridae Rafinesque, 1815"	urn:lsid:marinespecies.org:taxname:14638	Animalia	Mollusca	Bivalvia	Veneroida	Veneridae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=243	accepted			WoRMS:citation:243	urn:lsid:marinespecies.org:taxname:243			
urn:lsid:marinespecies.org:taxname:244	"Turtoniinae Clark, 1855"	urn:lsid:marinespecies.org:taxname:243	Animalia	Mollusca	Bivalvia	Veneroida	Veneridae		subfamily	http://www.marinespecies.org/aphia.php?p=taxdetails&id=244	accepted			WoRMS:citation:244	urn:lsid:marinespecies.org:taxname:244			
urn:lsid:marinespecies.org:taxname:245	"Myoida Stoliczka, 1870"	urn:lsid:marinespecies.org:taxname:382296	Animalia	Mollusca	Bivalvia	Myoida			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=245	accepted			WoRMS:citation:245	urn:lsid:marinespecies.org:taxname:245			
urn:lsid:marinespecies.org:taxname:246	"Petricolinae d'Orbigny, 1840"	urn:lsid:marinespecies.org:taxname:243	Animalia	Mollusca	Bivalvia	Veneroida	Veneridae		subfamily	http://www.marinespecies.org/aphia.php?p=taxdetails&id=246	accepted			WoRMS:citation:246	urn:lsid:marinespecies.org:taxname:246			
urn:lsid:marinespecies.org:taxname:247	"Myidae Lamarck, 1809"	urn:lsid:marinespecies.org:taxname:14622	Animalia	Mollusca	Bivalvia	Myoida	Myidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=247	accepted			WoRMS:citation:247	urn:lsid:marinespecies.org:taxname:247			
urn:lsid:marinespecies.org:taxname:248	"Corbulidae Lamarck, 1818"	urn:lsid:marinespecies.org:taxname:14622	Animalia	Mollusca	Bivalvia	Myoida	Corbulidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=248	accepted			WoRMS:citation:248	urn:lsid:marinespecies.org:taxname:248			
urn:lsid:marinespecies.org:taxname:250	"Gastrochaenidae Gray, 1840"	urn:lsid:marinespecies.org:taxname:14623	Animalia	Mollusca	Bivalvia	[unassigned] Euheterodonta	Gastrochaenidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=250	accepted			WoRMS:citation:250	urn:lsid:marinespecies.org:taxname:250			
urn:lsid:marinespecies.org:taxname:251	"Hiatellidae Gray, 1824"	urn:lsid:marinespecies.org:taxname:14624	Animalia	Mollusca	Bivalvia	[unassigned] Euheterodonta	Hiatellidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=251	accepted			WoRMS:citation:251	urn:lsid:marinespecies.org:taxname:251			
urn:lsid:marinespecies.org:taxname:252	"Pholadidae Lamarck, 1809"	urn:lsid:marinespecies.org:taxname:14625	Animalia	Mollusca	Bivalvia	Myoida	Pholadidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=252	accepted			WoRMS:citation:252	urn:lsid:marinespecies.org:taxname:252			
urn:lsid:marinespecies.org:taxname:253	"Teredinidae Rafinesque, 1815"	urn:lsid:marinespecies.org:taxname:14625	Animalia	Mollusca	Bivalvia	Myoida	Teredinidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=253	accepted			WoRMS:citation:253	urn:lsid:marinespecies.org:taxname:253			
urn:lsid:marinespecies.org:taxname:254	"Anomalodesmata Dall, 1889"	urn:lsid:marinespecies.org:taxname:382296	Animalia	Mollusca	Bivalvia	Anomalodesmata			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=254	accepted			WoRMS:citation:254	urn:lsid:marinespecies.org:taxname:254			
urn:lsid:marinespecies.org:taxname:256	"Thraciidae Stoliczka, 1870 (1839)"	urn:lsid:marinespecies.org:taxname:382318	Animalia	Mollusca	Bivalvia	Anomalodesmata	Thraciidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=256	accepted			WoRMS:citation:256	urn:lsid:marinespecies.org:taxname:256			
urn:lsid:marinespecies.org:taxname:411	Aplacophora	urn:lsid:marinespecies.org:taxname:18824	Animalia	Mollusca	Aplacophora				class	http://www.marinespecies.org/aphia.php?p=taxdetails&id=411	accepted	presumably paraphyletic taxon		WoRMS:citation:411	urn:lsid:marinespecies.org:taxname:411			
urn:lsid:marinespecies.org:taxname:412	Chaetodermomorpha	urn:lsid:marinespecies.org:taxname:411	Animalia	Mollusca	Aplacophora				subclass	http://www.marinespecies.org/aphia.php?p=taxdetails&id=412	synonym			WoRMS:citation:412	urn:lsid:marinespecies.org:taxname:151365			
urn:lsid:marinespecies.org:taxname:413	"Neomeniamorpha Salvini-Plawen, 1978"	urn:lsid:marinespecies.org:taxname:391079	Animalia	Mollusca	Solenogastres	Neomeniamorpha			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=413	accepted		Salvini-Plawen L v. (1978). Antarktische und subantarktische Solenogastres (eine Monographie: 1898-1974). Zoologica (Stuttgart) 128: 1-305.	WoRMS:citation:413	urn:lsid:marinespecies.org:taxname:413			
urn:lsid:marinespecies.org:taxname:415	"Monoplacophora Odhner, 1940"	urn:lsid:marinespecies.org:taxname:51	Animalia	Mollusca	Monoplacophora				class	http://www.marinespecies.org/aphia.php?p=taxdetails&id=415	accepted		Wenz W. 1940. Ursprung und frÌ_he Stammesgeschichte der Gastropoden. <i>Archiv fÌ_r Molluskenkunde</i> 72: 1-110. 	WoRMS:citation:415	urn:lsid:marinespecies.org:taxname:415			
urn:lsid:marinespecies.org:taxname:418	"Hanleyidae Bergenhayn, 1955"	urn:lsid:marinespecies.org:taxname:385383	Animalia	Mollusca	Polyplacophora	Lepidopleurida	Hanleyidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=418	accepted			WoRMS:citation:418	urn:lsid:marinespecies.org:taxname:418			
